time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(dz_f)	V(out0)	V(out1)	V(out2)	V(out3)	V(out4)	V(out5)	V(out6)	V(out7)	V(sel0)	V(sel1)	V(sel2)	V(sign_f)	V(vdd)	V(zero_f)
4.040065542047682e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.277102e+00	4.943954e-01	9.333687e-07	5.000000e+00	6.269568e-05	4.926949e+00	4.926944e+00	4.926944e+00	4.926943e+00	4.887720e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.979277e+00	5.000000e+00	-1.167846e-05
4.040099803036835e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.990152e+00	4.943701e-01	-5.609581e-08	5.000000e+00	-1.638021e-04	5.056735e+00	5.056738e+00	5.056742e+00	5.056738e+00	5.090446e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.018997e+00	5.000000e+00	3.120953e-05
4.040099999999999e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.943759e-01	-2.909100e-06	4.999996e+00	6.843193e-04	5.029039e+00	5.029170e+00	5.029110e+00	5.029167e+00	5.059218e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.009731e+00	5.000000e+00	-2.054398e-04
4.040100019696316e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.999015e+00	5.000000e+00	4.943798e-01	-2.491083e-06	4.999996e+00	6.753517e-04	5.027056e+00	5.027180e+00	5.027122e+00	5.027178e+00	5.056566e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.009085e+00	5.000000e+00	-3.528187e-04
4.040100059088949e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.997046e+00	5.000000e+00	4.943858e-01	-1.488260e-06	4.999997e+00	6.596042e-04	5.023363e+00	5.023473e+00	5.023416e+00	5.023472e+00	5.051485e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.007904e+00	5.000000e+00	-4.996352e-04
4.040100137874215e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.993106e+00	5.000000e+00	4.943917e-01	6.336721e-07	5.000000e+00	6.312530e-04	5.017397e+00	5.017477e+00	5.017422e+00	5.017477e+00	5.042556e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.006051e+00	5.000000e+00	-4.083579e-04
4.040100295444747e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.985228e+00	5.000000e+00	4.943970e-01	2.520896e-06	5.000004e+00	5.544418e-04	5.009522e+00	5.009539e+00	5.009495e+00	5.009541e+00	5.028800e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.003581e+00	5.000000e+00	-1.709331e-04
4.040100610585810e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.969471e+00	5.000000e+00	4.943986e-01	1.125746e-06	5.000002e+00	3.543189e-04	5.002497e+00	5.002448e+00	5.002427e+00	5.002449e+00	5.012537e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.001198e+00	5.000000e+00	-3.126284e-05
4.040101240867937e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.937957e+00	5.000000e+00	4.943914e-01	-4.124101e-07	4.999999e+00	7.388778e-05	4.999815e+00	4.999790e+00	4.999790e+00	4.999789e+00	5.001358e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000031e+00	5.000000e+00	6.596830e-06
4.040102501432191e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.874928e+00	5.000000e+00	4.943798e-01	8.462403e-07	5.000001e+00	-2.076782e-05	5.000079e+00	5.000091e+00	5.000091e+00	5.000091e+00	4.999665e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999998e+00	5.000000e+00	-3.487567e-06
4.040105022560698e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.748872e+00	5.000000e+00	4.943747e-01	1.297631e-07	5.000000e+00	1.292420e-05	4.999949e+00	4.999940e+00	4.999940e+00	4.999940e+00	5.000180e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	2.880561e-06
4.040110064817712e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.496759e+00	5.000000e+00	4.943731e-01	6.779602e-07	5.000000e+00	-9.301142e-06	5.000042e+00	5.000049e+00	5.000049e+00	5.000049e+00	4.999867e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	-2.350003e-06
4.040117902829337e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.104858e+00	5.000000e+00	4.943692e-01	2.020713e-07	5.000000e+00	8.736990e-06	4.999964e+00	4.999957e+00	4.999957e+00	4.999957e+00	5.000110e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	2.385590e-06
4.040132193496651e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	3.390325e+00	5.000000e+00	4.943631e-01	6.390130e-07	5.000000e+00	-7.201284e-06	5.000034e+00	5.000040e+00	5.000040e+00	5.000040e+00	4.999901e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	-2.082042e-06
4.040150004843557e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	2.499758e+00	5.000000e+00	4.943550e-01	2.250190e-07	5.000000e+00	7.552910e-06	4.999968e+00	4.999962e+00	4.999962e+00	4.999962e+00	5.000091e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	2.226981e-06
4.040174693749476e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	1.265313e+00	5.000000e+00	4.943411e-01	6.222468e-07	5.000000e+00	4.894571e+00	2.105041e-01	5.000036e+00	5.000036e+00	5.000036e+00	4.999915e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	-1.965841e-06
4.040195018163838e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	2.490918e-01	5.000000e+00	4.943438e-01	2.398756e-07	5.000000e+00	5.078524e+00	-1.780745e-01	4.999966e+00	4.999966e+00	4.999966e+00	5.000080e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.999999e+00	5.000000e+00	2.123608e-06
4.040199999999999e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	1.063594e-11	5.000000e+00	4.943204e-01	5.864450e-07	5.000000e+00	4.934199e+00	1.359777e-01	5.000028e+00	5.000028e+00	5.000028e+00	4.999941e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000001e+00	5.000000e+00	-1.703453e-06
4.040200498183616e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943092e-01	4.108816e-07	5.000000e+00	4.975191e+00	6.386717e-02	5.000008e+00	5.000009e+00	5.000009e+00	4.999974e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-2.354357e-07
4.040201494550848e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943314e-01	5.686380e-07	5.000000e+00	5.006863e+00	-4.731375e-03	5.000000e+00	5.000000e+00	5.000000e+00	5.000006e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.688361e-07
4.040203487285312e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943417e-01	2.537504e-07	5.000000e+00	4.996250e+00	1.481413e-03	5.000000e+00	5.000000e+00	5.000000e+00	4.999997e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-1.560729e-08
4.040207472754241e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943204e-01	6.031846e-07	5.000000e+00	5.002738e+00	-7.432966e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000002e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.163236e-07
4.040212596917070e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943352e-01	2.538577e-07	5.000000e+00	4.997863e+00	3.814344e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999998e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.673415e-09
4.040222845242727e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943151e-01	5.973492e-07	5.000000e+00	5.001878e+00	-2.472362e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000002e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.058551e-07
4.040243341894042e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.943208e-01	2.585540e-07	5.000000e+00	4.998236e+00	1.918411e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.008758e-09
4.040284335196672e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.942881e-01	5.946029e-07	5.000000e+00	5.001705e+00	-1.645007e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.038955e-07
4.040366321801932e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.942658e-01	2.600208e-07	5.000000e+00	4.998321e+00	1.531287e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	9.938441e-09
4.040530295012451e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.941786e-01	5.938468e-07	5.000000e+00	5.001664e+00	-1.458010e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.034430e-07
4.040858241433489e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.940467e-01	2.604045e-07	5.000000e+00	4.998341e+00	1.439280e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.016168e-08
4.041514134275566e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.937407e-01	5.936536e-07	5.000000e+00	5.001653e+00	-1.412425e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.033321e-07
4.042825919959720e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.931721e-01	2.605015e-07	5.000000e+00	4.998346e+00	1.416568e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.021692e-08
4.045449491328029e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.919965e-01	5.936050e-07	5.000000e+00	5.001651e+00	-1.401101e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.033045e-07
4.050449491328029e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.898107e-01	2.605261e-07	5.000000e+00	4.998347e+00	1.410815e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.023092e-08
4.055449491328029e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.876150e-01	5.935868e-07	5.000000e+00	5.001668e+00	-1.421665e-04	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	2.032945e-07
4.060100000000000e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.856162e-01	2.605438e-07	5.000000e+00	4.998348e+00	1.406693e-04	5.000000e+00	5.000000e+00	5.000000e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.024091e-08
4.060110000000000e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.500000e+00	4.856050e-01	4.259489e-07	5.000000e+00	4.999946e+00	2.396394e-05	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.061903e-07
4.060130000000000e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.500000e+00	4.855961e-01	4.282675e-07	5.000000e+00	5.000051e+00	-2.060214e-05	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.072883e-07
4.060156916221830e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	2.154189e+00	4.855884e-01	4.257893e-07	5.000000e+00	4.999951e+00	4.903359e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.062794e-07
4.060186862931706e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	6.568534e-01	4.855608e-01	4.283899e-07	5.000000e+00	5.000056e+00	5.073670e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.072194e-07
4.060200000000000e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.883472e-12	4.855908e-01	4.256059e-07	5.000000e+00	4.999913e+00	4.928992e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.063802e-07
4.060201313706829e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855580e-01	4.279701e-07	5.000000e+00	5.000057e+00	4.986802e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.066531e-07
4.060203941120488e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855548e-01	4.242971e-07	5.000000e+00	4.999972e+00	5.008547e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.066550e-07
4.060209195947806e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855700e-01	4.311223e-07	5.000000e+00	5.000018e+00	4.993083e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.070881e-07
4.060214720757185e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855536e-01	4.217799e-07	5.000000e+00	4.999991e+00	5.005610e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.061498e-07
4.060225633437294e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855602e-01	4.329183e-07	5.000001e+00	5.000006e+00	4.994928e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.075657e-07
4.060244151270294e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855423e-01	4.208855e-07	5.000000e+00	4.999997e+00	5.004753e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.058439e-07
4.060275196239018e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855381e-01	4.334192e-07	5.000001e+00	5.000002e+00	4.995405e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.077631e-07
4.060337286176466e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.855025e-01	4.206148e-07	5.000000e+00	4.999998e+00	5.004498e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.057282e-07
4.060450876373093e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.854622e-01	4.335555e-07	5.000001e+00	5.000001e+00	4.995534e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.078243e-07
4.060678056766347e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.853558e-01	4.205434e-07	5.000000e+00	4.999999e+00	5.004430e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.056954e-07
4.061132417552856e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.851686e-01	4.335910e-07	5.000001e+00	5.000001e+00	4.995568e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.078408e-07
4.062041139125874e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.847693e-01	4.205258e-07	5.000000e+00	4.999999e+00	5.004413e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.056871e-07
4.063858582271910e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.839978e-01	4.335998e-07	5.000001e+00	5.000001e+00	4.995577e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.078449e-07
4.067493468563981e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.824365e-01	4.205213e-07	5.000000e+00	4.999999e+00	5.004409e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.056850e-07
4.072493468563981e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.803240e-01	4.336024e-07	5.000001e+00	5.000001e+00	4.995579e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.078461e-07
4.077493468563981e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.782121e-01	4.205192e-07	5.000000e+00	4.999999e+00	5.004407e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.056840e-07
4.079999999999999e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	4.771726e-01	4.336055e-07	5.000001e+00	5.000001e+00	4.995582e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.078477e-07
4.080010000000000e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e-01	5.000000e-01	4.771644e-01	4.269322e-07	5.000000e+00	5.000001e+00	4.999876e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.067004e-07
4.080029999999999e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	1.500000e+00	1.500000e+00	4.771557e-01	4.271818e-07	5.000000e+00	5.000000e+00	5.000118e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.068339e-07
4.080065552796294e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	3.277640e+00	3.277640e+00	4.771425e-01	4.269455e-07	5.000000e+00	1.425547e-01	4.999887e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.066947e-07
4.080099831526430e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	4.991576e+00	4.991576e+00	4.771227e-01	4.271745e-07	5.000000e+00	-1.282108e-01	5.000107e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.068380e-07
4.080099999999999e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	4.771233e-01	3.814493e-07	5.000000e+00	-8.518514e-02	5.000216e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.847836e-07
4.080100016847356e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.999157e+00	5.000000e+00	5.000000e+00	4.771253e-01	2.812956e-07	5.000000e+00	-8.171961e-02	5.000199e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-1.309168e-07
4.080100050542070e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.997473e+00	5.000000e+00	5.000000e+00	4.771281e-01	1.520786e-07	4.999998e+00	-7.509055e-02	5.000168e+00	4.999999e+00	4.999999e+00	4.999999e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-7.234319e-07
4.080100117931497e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.994103e+00	5.000000e+00	5.000000e+00	4.771308e-01	1.801377e-07	4.999998e+00	-6.342148e-02	5.000114e+00	4.999998e+00	4.999998e+00	4.999998e+00	4.999999e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	-2.653411e-07
4.080100252710353e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.987364e+00	5.000000e+00	5.000000e+00	4.771336e-01	4.974597e-07	5.000000e+00	-4.506531e-02	5.000043e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	4.395975e-07
4.080100522268063e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.973886e+00	5.000000e+00	5.000000e+00	4.771370e-01	6.456588e-07	5.000001e+00	-2.214906e-02	4.999989e+00	5.000001e+00	5.000001e+00	5.000001e+00	5.000001e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.312096e-07
4.080101061383484e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.946931e+00	5.000000e+00	5.000000e+00	4.771366e-01	3.339512e-07	5.000000e+00	-4.138396e-03	4.999990e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	3.411651e-08
4.080102139614325e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.893019e+00	5.000000e+00	5.000000e+00	4.771297e-01	4.440291e-07	5.000000e+00	6.402250e-04	5.000004e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	1.671844e-07
4.080104296076008e-04	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	4.785196e+00	5.000000e+00	5.000000e+00	4.771245e-01	4.254550e-07	5.000000e+00	-2.934698e-04	4.999998e+00	5.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00	5.442914e-08
